I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 2  54.245138889   18.700222222        0      300    15      0.000   NE EPPR EP PRUSZCZ GDANSKI NDB
 2  54.240638889   18.745666667        0      370    15      0.000  NET EPPR EP PRUSZCZ GDANSKI NDB
 2  52.371138889   17.893388889        0      322    15      0.000   NG EPPW EP POWIDZ NDB
 2  52.375972222   17.880972222        0      303    15      0.000   NT EPPW EP POWIDZ NDB
 2  51.393833333   21.241638889        0      313    15      0.000   NR EPRA EP RADOM NDB
 2  51.400638889   21.281888889        0      328    15      0.000  NRA EPRA EP RADOM NDB
 2  53.783416667   15.858277778        0      280    15      0.000   ND EPSN EP SWIDWIN NDB
 2  51.576583333   20.124027778        0      437    15      0.000   NP EPTM EP TOMASZOW MAZOWIECKI NDB
 2  51.565194444   20.161805556        0      488    15      0.000  NPR EPTM EP TOMASZOW MAZOWIECKI NDB
 2  46.928555556   19.724166667        0      440    15      0.000    N LHKE LH KECSKEMET NDB
 2  46.944861111   19.687027778        0      313    15      0.000   NT LHKE LH KECSKEMET NDB
 2  47.912055556   21.689166667        0      330    15      0.000   NY LHNY LH NYIREGYHAZA 36 NDB
 2  53.188611111   63.562333333        0      250    15      0.000    N UAUU UA NARIMANOVKA (KOSTANAY) NDB
 2  62.522694444  114.000527778        0      770    15      0.000    N UERR UE MIRNY NDB
 2  41.633000000   44.997250000        0      211    15      0.000   NA UGTB UG TBILISI NDB
 2  50.287472222   30.901055556        0      310    15      0.000   NO UKBB UK BORYSPIL' (KYIV) NDB
 2  48.275694444   25.967694444        0      509    15      0.000    N UKLN UK CHERNIVTSI NDB
 2  49.227861111   28.634472222        0      842    15      0.000    N UKWW UK GAVRYSHIVKA (VINNYTSIA) NDB
 2  57.801666667   28.408333333        0      620    15      0.000    N ULOO UL PSKOV NDB
 2  55.284111111   86.141000000        0      995    15      0.000    N UNEE UN KEMEROVO NDB
 2  55.299805556   86.178388889        0      489    75      0.000   NC UNEE UN KEMEROVO NDB
 2  44.986500000   37.327277778        0      780    50      0.000    N URKA UR VITYAZEVO (ANAPA) NDB
 2  43.521666667   43.660000000        0      350    15      0.000    N URMN UR NALCHIK NDB
 2  47.244194444   39.796944444        0      659    25      0.000    N URRR UR ROSTOV-NA-DONU NDB
 2  66.580833333   66.566388889        0      650    15      0.000    N USDD US SALEKHARD NDB
 2  62.155833333   65.618055556        0      298    25      0.000   NA USHN US NYAGAN NDB
 2  65.524555556   72.655611111        0      485    15      0.000   NO USMM US NADYM NDB
 2  66.076000000   76.473166667        0      568    15      0.000    N USMU US NOVY URENGOY NDB
 2  66.084583333   76.406277778        0      275    15      0.000   ND USMU US NOVY URENGOY NDB
 2  60.967972222   76.516916667        0      915    15      0.000    N USNN US NIZHNEVARTOVSK NDB
 2  60.986472222   76.552083333        0      450    15      0.000   NZ USNN US NIZHNEVARTOVSK NDB
 2  37.599166667   61.896666667        0      973    50      0.000    N UTAM UT MARY NDB
 2  37.571666667   61.898055556        0      480    75      0.000   NS UTAM UT MARY NDB
 2  39.101666667   63.603333333        0      670    15      0.000    N UTAV UT TURKMENABAT NDB
 2  37.850000000   68.868333333        0      752    50      0.000    N UTDT UT QURGONTEPPA NDB
 2  37.821666667   68.875000000        0      420    50      0.000   NH UTDT UT QURGONTEPPA NDB
 2  41.565944444   60.662666667        0      485    15      0.000    N UTNU UT URGENCH NDB
 2  41.545166667   60.686222222        0      983    15      0.000   NU UTNU UT URGENCH NDB
 2  40.123333333   65.206666667        0      440    15      0.000    N UTSA UT NAVOI NDB
 2  37.293333333   67.336666667        0      193    15      0.000    N UTST UT TERMEZ NDB
 2  37.299472222   67.364083333        0      398    15      0.000   NO UTST UT TERMEZ NDB
 2  53.195000000   34.181666667        0      668    15      0.000    N UUBP UU BRYANSK NDB
 2  55.965166667   37.372500000        0      770    25      0.000    N UUEE UU SHEREMETYEVO (MOSCOW) NDB
 2  55.958361111   37.327722222        0      380    25      0.000   NL UUEE UU SHEREMETYEVO (MOSCOW) NDB
 2  55.625000000   36.676666667        0      326    15      0.000    N UUMB UU KUBINKA NDB
 2  55.643333333   36.715000000        0      670    15      0.000   ND UUMB UU KUBINKA NDB
 2  55.506111111   37.474722222        0      305    15      0.000    N UUMO UU OSTAFYEVO NDB
 2  55.504166667   37.436111111        0      625    15      0.000   NW UUMO UU OSTAFYEVO NDB
 2  56.208333333   43.776666667        0     1030    15      0.000    N UWGG UW STRIGINO (NIZHNY NOVGOROD) NDB
 2  54.534527778   55.886583333        0     1215    25      0.000    N UWUU UW UFA NDB
13  78.932994444   11.853830556       57    11250    25      0.000  NAL ENRT EN NY ALESUND DME
 3  66.746472222   21.322444444     1260    11300   130      8.000  NAT ENRT ES NATTA VOR/DME
12  66.746472222   21.322444444     1260    11300   130      0.000  NAT ENRT ES NATTA VOR/DME
 3  48.583638889    5.951833333     1123    11680   130      1.000  NAY ENRT LF NANCY OCHEY TACAN
12  48.583638889    5.951833333     1123    11680   130      0.000  NAY ENRT LF NANCY OCHEY TACAN DME
 3  53.768980556    8.653552778      120    11710    40      1.000  NDO ENRT ED NORDHOLZ TACAN
12  53.768980556    8.653552778      120    11710    40      0.000  NDO ENRT ED NORDHOLZ TACAN DME
 3  42.027611111   -4.109138889     2953    11675   130     -1.000  NEA ENRT LE TABANERA VOR/DME
12  42.027611111   -4.109138889     2953    11675   130      0.000  NEA ENRT LE TABANERA VOR/DME
 3  48.712527778   11.210969444     1297    10890    25      3.000  NEU ENRT ED NEUBURG TACAN
12  48.712527778   11.210969444     1297    10890    25      0.000  NEU ENRT ED NEUBURG TACAN DME
 3  47.153000000    2.929361111        0    11340   130     -0.000  NEV ENRT LF NEVERS VOR
13  55.038447222   -1.698369444      287    11425   130      0.000  NEW ENRT EG NEWCASTLE DME
13  49.501152778   11.080152778     1081    11310    40      0.000  NGD ENRT ED NURNBERG DME
13  51.599966667    6.141480556      142    11550    40      0.000  NID ENRT ED NIEDERRHEIN DME
 3  52.625891667    9.371991667        0    11650    40      2.000  NIE ENRT ED NIENBURG VOR
 3  51.165000000    4.183888889      112    11740   130     -0.000  NIK ENRT EB NICKY VOR/DME
12  51.165000000    4.183888889      112    11740   130      0.000  NIK ENRT EB NICKY VOR/DME
 3  43.346472222   21.827055556      643    11390   130      4.000  NIS ENRT LY NIS VOR/DME
12  43.346472222   21.827055556      643    11390   130      0.000  NIS ENRT LY NIS VOR/DME
 3  43.770638889    7.254388889     2822    11240   130      2.000  NIZ ENRT LF NICE COTE D'AZUR VOR/DME
12  43.770638889    7.254388889     2822    11240   130      0.000  NIZ ENRT LF NICE COTE D'AZUR VOR/DME
13  60.474413889   10.985333333     2383    11560    40      0.000  NLK ENRT EN NORDLISKAMPEN DME
 3  50.829722222    6.646388889      382    11325   130      1.000  NOE ENRT ED NORVENICH TACAN
12  50.829722222    6.646388889      382    11325   130      0.000  NOE ENRT ED NORVENICH TACAN DME
 3  57.773277778   11.822861111        0    11320   130      3.000  NOL ENRT ES NOLVIK VOR
13  45.424083333    8.794083333      449    11165    40      0.000  NOV ENRT LI NOVARA DME
13  61.160413889  -45.407088889      112    11185    40      0.000   NQ ENRT BG NARSARSUAQ DME
 3  39.564666667   -7.914611111     1300    11550   130     -3.000  NSA ENRT LP NISA VORTAC
12  39.564666667   -7.914611111     1300    11550   130      0.000  NSA ENRT LP NISA VORTAC DME
 3  37.400333333   14.921527778       98    11120   130      2.000  NSY ENRT LI NAVY SIGONELLA (CATANIA) TACAN
12  37.400333333   14.921527778       98    11120   130      0.000  NSY ENRT LI NAVY SIGONELLA (CATANIA) TACAN DME
 3  59.749805556   18.766833333       68    11630   130      6.000  NTL ENRT ES NORTEL VOR/DME
12  59.749805556   18.766833333       68    11630   130      0.000  NTL ENRT ES NORTEL VOR/DME
 3  50.015861111    6.531788889     1378    11530   130      1.000  NTM ENRT ED NATTENHEIM VORTAC
12  50.015861111    6.531788889     1378    11530   130      0.000  NTM ENRT ED NATTENHEIM VORTAC DME
 3  47.160861111   -1.612972222       92    11550   130     -1.000  NTS ENRT LF NANTES ATLANTIQUE VOR/DME
12  47.160861111   -1.612972222       92    11550   130      0.000  NTS ENRT LF NANTES ATLANTIQUE VOR/DME
 3  49.502941667   11.034775000     1036    11575   130      2.000  NUB ENRT ED NURNBERG VOR/DME
