I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 4  37.756880556  112.611827778     2579    10930    25    307.123  IBB ZBYN ZB 31 ILS-cat-I
 6  37.736808333  112.642936111     2579    10930    25 300307.123  IBB ZBYN ZB 31 GS
12  37.736808333  112.642936111     2579    10930    25      0.000  IBB ZBYN ZB WUSU DME-ILS
 4  37.734536111  112.649172222     2546    11090    25    127.123  ICC ZBYN ZB 13 ILS-cat-I
 6  37.752911111  112.616161111     2546    11090    25 300127.123  ICC ZBYN ZB 13 GS
12  37.752911111  112.616161111     2546    11090    25      0.000  ICC ZBYN ZB WUSU DME-ILS
 4  29.106275000  110.458508333      712    11030    25     75.694  IDY ZGDY ZG 08 ILS-cat-I
 6  29.101619444  110.433488889      712    11030    25 320075.694  IDY ZGDY ZG 08 GS
 4  29.099505556  110.428141667      677    10890    25    255.694  IPS ZGDY ZG 26 ILS-cat-I
 6  29.104202778  110.454163889      677    10890    25 320255.694  IPS ZGDY ZG 26 GS
12  29.104202778  110.454163889      677    10890    25      0.000  IPS ZGDY ZG HEHUA DME-ILS
 4  23.372927778  113.304597222       65    11030    25    193.925  IAA ZGGG ZG 20R ILS-cat-I
 6  23.404025000  113.314305556       65    11030    25 300193.925  IAA ZGGG ZG 20R GS
12  23.404025000  113.314305556       65    11030    25      0.000  IAA ZGGG ZG BAIYUN DME-ILS
 4  23.411650000  113.315055556       64    11090    25     13.925  IBB ZGGG ZG 02L ILS-cat-I
 6  23.378136111  113.307313889       64    11090    25 300013.925  IBB ZGGG ZG 02L GS
12  23.378136111  113.307313889       64    11090    25      0.000  IBB ZGGG ZG BAIYUN DME-ILS
 4  23.405516667  113.317430556       49    10850    25     13.929  IDM ZGGG ZG 02R ILS-cat-I
 6  23.371894444  113.309655556       49    10850    25 300013.929  IDM ZGGG ZG 02R GS
12  23.371894444  113.309655556       49    10850    25      0.000  IDM ZGGG ZG BAIYUN DME-ILS
 4  23.411197222  113.292750000       59    10930    25     13.917  IOO ZGGG ZG 01 ILS-cat-I
 6  23.380030556  113.283025000       59    10930    25 300013.917  IOO ZGGG ZG 01 GS
12  23.380030556  113.283025000       59    10930    25      0.000  IOO ZGGG ZG BAIYUN DME-ILS
 4  23.374227778  113.282772222       61    11150    25    193.917  IPP ZGGG ZG 19 ILS-cat-I
 6  23.405961111  113.290022222       61    11150    25 300193.917  IPP ZGGG ZG 19 GS
12  23.405961111  113.290022222       61    11150    25      0.000  IPP ZGGG ZG BAIYUN DME-ILS
 4  23.366794444  113.306966667       49    11190    25    193.929  IXL ZGGG ZG 20L ILS-cat-I
 6  23.399861111  113.317211111       49    11190    25 300193.929  IXL ZGGG ZG 20L GS
12  23.399861111  113.317211111       49    11190    25      0.000  IXL ZGGG ZG BAIYUN DME-ILS
 4  28.208488889  113.218566667      220    10990    25    356.885  ISV ZGHA ZG 36 ILS-cat-I
 6  28.180080556  113.221650000      220    10990    25 300356.885  ISV ZGHA ZG 36 GS
 4  28.175666667  113.220600000      217    11030    25    176.885  IWW ZGHA ZG 18 ILS-cat-I
 6  28.203341667  113.220100000      217    11030    25 300176.885  IWW ZGHA ZG 18 GS
12  28.203341667  113.220100000      233    11030    25      0.000  IWW ZGHA ZG HUANGHUA DME-ILS
 4  25.236994444  110.041122222      574    11010    25      4.957  IJJ ZGKL ZG 01 ILS-cat-I
 6  25.208855556  110.037175000      574    11010    25 300004.957  IJJ ZGKL ZG 01 GS
12  25.208855556  110.037175000      574    11010    25      0.000  IJJ ZGKL ZG LIANGJIANG DME-ILS
 4  25.202886111  110.037841667      577    10850    25    184.957  IPA ZGKL ZG 19 ILS-cat-I
 6  25.231502778  110.039347222      577    10850    25 300184.957  IPA ZGKL ZG 19 GS
12  25.231502778  110.039347222      577    10850    25      0.000  IPA ZGKL ZG LIANGJIANG DME-ILS
 4  22.596677778  108.161941667      436    11090    25    226.669  IUY ZGNN ZG 23 ILS-cat-I
 6  22.615875000  108.185730556      436    11090    25 300226.669  IUY ZGNN ZG 23 GS
12  22.615875000  108.185730556      436    11090    25      0.000  IUY ZGNN ZG WUXU DME-ILS
 4  22.620305556  108.189058333      423    10890    25     46.669  IXU ZGNN ZG 05 ILS-cat-I
 6  22.599944444  108.167313889      423    10890    25 300046.669  IXU ZGNN ZG 05 GS
12  22.599944444  108.167313889      423    10890    25      0.000  IXU ZGNN ZG WUXU DME-ILS
 4  23.540261111  116.492650000       33    10870    25    219.879  ICS ZGOW ZG 22 ILS-cat-I
 6  23.560283333  116.509350000       33    10870    25 300219.879  ICS ZGOW ZG 22 GS
12  23.560283333  116.509350000       33    10870    25      0.000  ICS ZGOW ZG CHAOSHAN DME-ILS
 4  23.563716667  116.514013889       56    10930    25     39.879  IJY ZGOW ZG 04 ILS-cat-I
 6  23.545527778  116.495897222       56    10930    25 300039.879  IJY ZGOW ZG 04 GS
12  23.545527778  116.495897222       56    10930    25      0.000  IJY ZGOW ZG CHAOSHAN DME-ILS
 4  22.656472222  113.783747222       23    10910    25    333.162  IBA ZGSZ ZG 34 ILS-cat-I
 6  22.625902778  113.799194444       23    10910    25 300333.162  IBA ZGSZ ZG 34 GS
12  22.625897222  113.799197222       23    10910    25      0.000  IBA ZGSZ ZG BAOAN DME-ILS
 4  22.655055556  113.801994444       23    11070    25    333.178  IMH ZGSZ ZG 33 ILS-cat-I
 6  22.628552778  113.817825000       23    11070    25 300333.178  IMH ZGSZ ZG 33 GS
12  22.628552778  113.817825000       23    11070    25      0.000  IMH ZGSZ ZG BAOAN DME-ILS
 4  22.623483333  113.819300000       23    11130    25    153.178  IQJ ZGSZ ZG 15 ILS-cat-I
 6  22.650994444  113.805533333       23    11130    25 300153.178  IQJ ZGSZ ZG 15 GS
12  22.650994444  113.805533333       23    11130    25      0.000  IQJ ZGSZ ZG BAOAN DME-ILS
 4  22.621866667  113.802722222       23    10810    25    153.162  ISZ ZGSZ ZG 16 ILS-cat-I
 6  22.651455556  113.785188889       23    10810    25 300153.162  ISZ ZGSZ ZG 16 GS
12  22.651452778  113.785188889       23    10810    25      0.000  ISZ ZGSZ ZG BAOAN DME-ILS
