I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 3  35.061600000 -110.795019444     4913    11260   130     14.000  INW ENRT K2 WINSLOW VORTAC
12  35.061600000 -110.795019444     4913    11260   130      0.000  INW ENRT K2 WINSLOW VORTAC DME
 3  41.518961111  -91.613250000      770    11620   130      5.000  IOW ENRT K3 IOWA CITY VORTAC
12  41.518961111  -91.613250000      770    11620   130      0.000  IOW ENRT K3 IOWA CITY VORTAC DME
 3  32.748866667 -115.508583333      -18    11590   130     14.000  IPL ENRT K2 IMPERIAL VORTAC
12  32.748866667 -115.508583333      -18    11590   130      0.000  IPL ENRT K2 IMPERIAL VORTAC DME
 3  40.135016667  -92.591713889      986    11460   130      6.000  IRK ENRT K3 KIRKSVILLE VORTAC
12  40.135016667  -92.591713889      986    11460   130      0.000  IRK ENRT K3 KIRKSVILLE VORTAC DME
 3  33.707352778  -82.162063889      420    11390   130     -4.000  IRQ ENRT K7 COLLIERS VORTAC
12  33.707352778  -82.162063889      420    11390   130      0.000  IRQ ENRT K7 COLLIERS VORTAC DME
 3  35.358597222  -97.609227778     1230    11410   130      7.000  IRW ENRT K4 WILL ROGERS (OKLAHOMA CIT VORTAC
12  35.358597222  -97.609227778     1230    11410   130      0.000  IRW ENRT K4 WILL ROGERS (OKLAHOMA CIT VORTAC DME
 3  43.487913889  -99.761388889        0    11280    40      8.000  ISD ENRT K3 WINNER VOR
 3  48.253416667 -103.750666667     2372    11630    40     12.000  ISN ENRT K3 WILLISTON VOR/DME
12  48.253416667 -103.750666667     2372    11630    40      0.000  ISN ENRT K3 WILLISTON VOR/DME
 3  35.370941667  -77.558330556      106    10960    40     -5.000  ISO ENRT K7 KINSTON VORTAC
12  35.370941667  -77.558330556      106    10960    40      0.000  ISO ENRT K7 KINSTON VORTAC DME
 3  45.976336111  -86.173436111      680    11040    40     -5.000  ISQ ENRT K5 SCHOOLCRAFT CO. (MANISTIQ VOR/DME
12  45.976336111  -86.173436111      680    11040    40      0.000  ISQ ENRT K5 SCHOOLCRAFT CO. (MANISTIQ VOR/DME
 3  42.495027778  -76.459727778     1102    11180    40    -10.000  ITH ENRT K6 ITHACA VOR/DME
12  42.495027778  -76.459727778     1102    11180    40      0.000  ITH ENRT K6 ITHACA VOR/DME
 3  33.303175000 -111.651436111     1366    11330    40     13.000  IWA ENRT K2 WILLIE (PHOENIX) VORTAC
12  33.303175000 -111.651436111     1366    11330    40      0.000  IWA ENRT K2 WILLIE (PHOENIX) VORTAC DME
 3  46.532255556  -90.125850000     1229    10880    40      1.000  IWD ENRT K5 IRONWOOD VORTAC
12  46.532255556  -90.125850000     1229    10880    40      0.000  IWD ENRT K5 IRONWOOD VORTAC DME
 2  33.910727778  -98.454666667        0      296    25      0.000  ICF ENRT K4 MADISON (WICHITA FALLS) NDB
 2  40.723658333  -95.027975000        0      353    25      0.000  ICL ENRT K3 CLARINDA NDB
 2  37.571286111  -92.657794444        0      414    25      0.000  IEB ENRT K3 LEBANON NDB
 2  38.678330556 -104.753305556        0      335    25      0.000  IHS ENRT K2 IRONHORSE (FORT CARSON) NDB
 2  42.453486111  -91.950422222        0      206    25      0.000  IIB ENRT K3 WAPSIE (INDEPENDENCE) NDB
 2  33.774847222  -82.813200000        0      435    25      0.000  IIY ENRT K7 WASHINGTON-WILKES COUNTY NDB
 2  39.581283333  -75.613944444        0      248    25      0.000   IL ENRT K6 HADIN (WILMINGTON) NDB
 2  42.098005556  -70.675797222        0      368    25      0.000  IMR ENRT K6 MARSHFIELD NDB
 2  48.481347222  -93.278066667        0      353    50      0.000   IN ENRT K3 RAIZE (INTERNATIONAL FALLS) NDB
 2  47.094366667 -114.396786111        0      521    50      0.000  INE ENRT K1 KONNA (MISSOULA) NDB
 2  40.125941667  -75.285180556        0      275    25      0.000  ING ENRT K6 AMBLER NDB
 2  38.059947222  -83.981625000        0      210    25      0.000  IOB ENRT K5 MOUNT STERLING NDB
 2  48.710191667 -117.413575000        0      379    25      0.000  ION ENRT K1 IONE NDB
 2  35.398594444  -94.794219444        0      520    25      0.000  IQS ENRT K4 SALLISAW NDB
 2  41.813144444  -85.433786111        0      382    25      0.000  IRS ENRT K5 STURGIS NDB
 2  43.368025000  -95.752516667        0      269    25      0.000  ISB ENRT K3 SIBLEY NDB
 2  44.363958333  -89.839786111        0      215    25      0.000  ISW ENRT K5 WISCONSIN RAPIDS NDB
 2  39.246247222 -102.283847222        0      209    25      0.000  ITR ENRT K2 KIT CARSON (BURLINGTON) NDB
 2  47.365902778 -111.372863889        0      371    50      0.000  ITU ENRT K1 TRULY (GREAT FALLS) NDB
 2  41.498980556  -86.771225000        0      356    25      0.000  IUL ENRT K5 LA PORTE NDB
 2  43.560136111  -72.465666667        0      379    25      0.000  IVV ENRT K6 WHITE RIVER (LEBANON) NDB
 2  43.133916667  -92.728191667        0      417    25      0.000   IY ENRT K3 CHUKK (CHARLES CITY) NDB
 2  35.537633333  -81.086466667        0      432    25      0.000  IZN ENRT K7 LINCOLNTON NDB
 2  32.367377778  -84.007408333        0      426    25      0.000  IZS ENRT K7 MONTEZUMA NDB
 2  35.532777778  -82.587447222        0      357    25      0.000   IM KAVL K7 KEANS (ASHEVILLE) NDB
 2  31.455705556  -84.819122222        0      344    50      0.000  IWJ KBIJ K7 BLAAK (BLAKELY) NDB
 2  40.178191667  -77.005594444        0      219    25      0.000 ICXY KCXY K6 LATLE (HARRISBURG) NDB
 2  43.109033333  -78.838394444        0      329    25      0.000   IA KIAG K6 KATHI (NIAGARA FALLS) NDB
 2  37.578194444  -97.455858333        0      332    50      0.000   IC KICT K3 PICHE (WICHITA) NDB
 2  43.597750000 -111.981000000        0      324    25      0.000   ID KIDA K1 UCONN (IDAHO FALLS) NDB
 2  37.065730556  -95.777741667        0      329    25      0.000   ID KIDP K3 JEFFE (INDEPENDENCE) NDB
 2  41.017919444  -87.903722222        0      272    25      0.000   IK KIKK K5 LUKOW (KANKAKEE) NDB
 2  31.024061111  -97.708094444        0      278    25      0.000   IL KILE K4 IRESH (KILLEEN) NDB
 2  39.581225000  -75.613905556        0      248    25      0.000   IL KILG K6 HADIN (WILMINGTON) NDB
 2  34.191344444  -77.866311111        0      281    25      0.000   IL KILM K7 AIRLI (WILMINGTON) NDB
 2  39.493033333  -83.738180556        0      407    25      0.000   IL KILN K5 AIRBO (WILMINGTON) NDB
 2  39.629000000  -86.418333333        0      266    25      0.000   IN KIND K5 PULLY (INDIANAPOLIS) NDB
 2  48.481347222  -93.278066667        0      353    50      0.000   IN KINL K3 RAIZE (INTERNATIONAL FALLS) NDB
 2  36.070941667  -80.166833333        0      317    25      0.000   IN KINT K7 REENO (WINSTON-SALEM) NDB
 2  35.243913889  -77.698238889        0      276    25      0.000   IS KISO K7 STALS (KINSTON) NDB
 2  42.430063889  -76.367958333        0      266    25      0.000   IT KITH K6 VRNAH (ITHACA) NDB
 2  44.755938889  -87.449227778        0      224    25      0.000   II KSUE K5 FICHY (STURGEON BAY) NDB
13  54.556111111  -71.160277778     2000    10950    25      0.000  I5Q ENRT CY FONTANGES DME-ILS
13  54.625277778   52.788333333      991    10950    25      0.000  IBV ENRT UW BUGULMA DME-ILS
13  45.392694444   11.845305556       59    11130    25      0.000  IPD ENRT LI PADOVA DME-ILS
13  55.682966667   -6.249413889       70    10995    25      0.000  ISY ENRT EG ISLAY DME-ILS
99
