I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 3  51.264055556 -102.468722222     1675    11580    40      7.000  YQV ENRT CY YORKTON VOR/DME
12  51.264055556 -102.468722222     1675    11580    40      0.000  YQV ENRT CY YORKTON VOR/DME
 3  48.899591667  -54.535011111      617    11270    40    -20.000  YQX ENRT CY GANDER VOR/DME
12  48.899591667  -54.535011111      617    11270    40      0.000  YQX ENRT CY GANDER VOR/DME
 3  46.153377778  -60.055766667      258    11490    40    -19.000  YQY ENRT CY SYDNEY VOR/DME
12  46.153377778  -60.055766667      258    11490    40      0.000  YQY ENRT CY SYDNEY VOR/DME
 3  74.727933333  -94.922730556      603    11210    40     -0.000  YRB ENRT CY RESOLUTE BAY VOR/DME
12  74.727933333  -94.922730556      603    11210    40      0.000  YRB ENRT CY RESOLUTE BAY VOR/DME
 3  47.757522222  -69.589769444        0    11390    40    -17.000  YRI ENRT CY RIVIERE DU LOUP VOR
 3  51.071552778  -93.762036111     1278    11400    40     -0.000  YRL ENRT CY RED LAKE VOR/DME
12  51.071552778  -93.762036111     1278    11400    40      0.000  YRL ENRT CY RED LAKE VOR/DME
 3  52.502194444 -115.323563889     3543    11430    40     16.000  YRM ENRT CY ROCKY MOUNTAIN HOUSE VOR/DME
12  52.502194444 -115.323563889     3543    11430    40      0.000  YRM ENRT CY ROCKY MOUNTAIN HOUSE VOR/DME
 3  62.813969444  -92.117338889      137    11240    40     -0.000  YRT ENRT CY RANKIN INLET VOR/DME
12  62.813969444  -92.117338889      137    11240    40      0.000  YRT ENRT CY RANKIN INLET VOR/DME
 3  46.629144444  -80.798230556     1171    11230    40    -10.000  YSB ENRT CY SUDBURY VOR/DME
12  46.629144444  -80.798230556     1171    11230    40      0.000  YSB ENRT CY SUDBURY VOR/DME
 3  45.316319444  -71.788108333      919    11320    40    -17.000  YSC ENRT CY SHERBROOKE VOR/DME
12  45.316319444  -71.788108333      919    11320    40      0.000  YSC ENRT CY SHERBROOKE VOR/DME
 3  45.407222222  -65.870833333      494    11350    40    -17.000  YSJ ENRT CY SAINT JOHN VOR/DME
12  45.407222222  -65.870833333      494    11350    40      0.000  YSJ ENRT CY SAINT JOHN VOR/DME
 3  60.020088889 -111.969347222      708    11240    40     15.000  YSM ENRT CY FORT SMITH VOR/DME
12  60.020088889 -111.969347222      708    11240    40      0.000  YSM ENRT CY FORT SMITH VOR/DME
 3  44.238463889  -79.171650000      922    11735    40    -10.000  YSO ENRT CY SIMCOE VOR/DME
12  44.238463889  -79.171650000      922    11735    40      0.000  YSO ENRT CY SIMCOE VOR/DME
 3  48.743425000  -86.327580556     1256    11590    40     -5.000  YSP ENRT CY MARATHON VOR/DME
12  48.743425000  -86.327580556     1256    11590    40      0.000  YSP ENRT CY MARATHON VOR/DME
 3  55.810991667  -97.825183333      777    11290    40      3.000  YTH ENRT CY THOMPSON VOR/DME
12  55.810991667  -97.825183333      777    11290    40      0.000  YTH ENRT CY THOMPSON VOR/DME
 3  43.671911111  -79.664111111      636    11655    40    -10.000  YTP ENRT CY PEARSON (TORONTO) VOR/DME
12  43.671911111  -79.664111111      636    11655    40      0.000  YTP ENRT CY PEARSON (TORONTO) VOR/DME
 3  48.572083333  -81.370055556      991    11300    40    -10.000  YTS ENRT CY TIMMINS VOR/DME
12  48.572083333  -81.370055556      991    11300    40      0.000  YTS ENRT CY TIMMINS VOR/DME
 3  45.615741667  -73.970927778      230    11630    40    -16.000  YUL ENRT CY MONTREAL VOR/DME
12  45.615741667  -73.970927778      230    11630    40      0.000  YUL ENRT CY MONTREAL VOR/DME
 3  68.778325000  -81.239400000       39    11730    40     -0.000  YUX ENRT CY HALL BEACH VOR/DME
12  68.778325000  -81.239400000       39    11730    40      0.000  YUX ENRT CY HALL BEACH VOR/DME
 3  55.158277778 -105.266811111     1341    11230    40     10.000  YVC ENRT CY LA RONGE VOR/DME
12  55.158277778 -105.266811111     1341    11230    40      0.000  YVC ENRT CY LA RONGE VOR/DME
 3  48.175266667  -77.820275000     1000    11370    40    -14.000  YVO ENRT CY VAL-D'OR VOR/DME
12  48.175266667  -77.820275000     1000    11370    40      0.000  YVO ENRT CY VAL-D'OR VOR/DME
 3  58.096147222  -68.427202778      152    11250    40    -23.000  YVP ENRT CY KUJACK (KUUJJUAQ) VOR/DME
12  58.096147222  -68.427202778      152    11250    40      0.000  YVP ENRT CY KUJACK (KUUJJUAQ) VOR/DME
 3  65.264966667 -126.724102778      254    11270    40     22.000  YVQ ENRT CY NORMAN WELLS VOR/DME
12  65.264966667 -126.724102778      254    11270    40      0.000  YVQ ENRT CY NORMAN WELLS VOR/DME
 3  49.077319444 -123.149072222       37    11590    40     17.000  YVR ENRT CY VANCOUVER VOR/DME
12  49.077319444 -123.149072222       37    11590    40      0.000  YVR ENRT CY VANCOUVER VOR/DME
 3  44.744830556  -81.104972222      750    11770    40     -8.000  YVV ENRT CY WIARTON VOR/DME
12  44.744830556  -81.104972222      750    11770    40      0.000  YVV ENRT CY WIARTON VOR/DME
 3  49.927777778  -97.239166667      800    11550    40      3.000  YWG ENRT CY WINNIPEG VORTAC
12  49.927777778  -97.239166667      800    11550    40      0.000  YWG ENRT CY WINNIPEG VORTAC DME
 3  52.960094444  -66.853527778     2278    11230    40    -22.000  YWK ENRT CY WABUSH VOR/DME
12  52.960094444  -66.853527778     2278    11230    40      0.000  YWK ENRT CY WABUSH VOR/DME
 3  52.237111111 -122.168861111     3662    11360    40     18.000  YWL ENRT CY WILLIAMS LAKE VOR/DME
12  52.237111111 -122.168861111     3662    11360    40      0.000  YWL ENRT CY WILLIAMS LAKE VOR/DME
 3  52.981388889 -110.833333333     2230    11450    40     14.000  YWV ENRT CY WAINWRIGHT VOR/DME
12  52.981388889 -110.833333333     2230    11450    40      0.000  YWV ENRT CY WAINWRIGHT VOR/DME
 3  63.185630556 -123.363736111      494    11310    40     21.000  YWY ENRT CY WRIGLEY VOR/DME
12  63.185630556 -123.363736111      494    11310    40      0.000  YWY ENRT CY WRIGLEY VOR/DME
 3  49.554275000 -116.088302778     7574    11210    40     16.000  YXC ENRT CY CRANBROOK VOR/DME
12  49.554275000 -116.088302778     7574    11210    40      0.000  YXC ENRT CY CRANBROOK VOR/DME
 3  52.181111111 -106.719722222     1670    11620    40     11.000  YXE ENRT CY SASKATOON VORTAC
12  52.181111111 -106.719722222     1670    11620    40      0.000  YXE ENRT CY SASKATOON VORTAC DME
 3  45.662994444  -77.602388889      625    11560    40    -12.000  YXI ENRT CY KILLALOE VOR/DME
12  45.662994444  -77.602388889      625    11560    40      0.000  YXI ENRT CY KILLALOE VOR/DME
 3  56.284166667 -120.895555556     2674    11420    40     18.000  YXJ ENRT CY FORT SAINT JOHN VOR/DME
12  56.284166667 -120.895555556     2674    11420    40      0.000  YXJ ENRT CY FORT SAINT JOHN VOR/DME
 3  53.894266667 -122.455519444     4075    11230    40     18.000  YXS ENRT CY PRINCE GEORGE VOR/DME
12  53.894291667 -122.456463889     4075    11230    40      0.000  YXS ENRT CY PRINCE GEORGE VOR/DME
 3  43.037911111  -81.148930556      920    11720    40     -8.000  YXU ENRT CY LONDON VOR/DME
12  43.037911111  -81.148930556      920    11720    40      0.000  YXU ENRT CY LONDON VOR/DME
 3  60.618888889 -135.138888889     5200    11660    40     21.000  YXY ENRT CY WHITEHORSE VOR/DME
12  60.618888889 -135.138888889     5200    11660    40      0.000  YXY ENRT CY WHITEHORSE VOR/DME
 3  47.950672222  -84.822813889     1279    11270    40     -6.000  YXZ ENRT CY WAWA VOR/DME
12  47.950672222  -84.822813889     1279    11270    40      0.000  YXZ ENRT CY WAWA VOR/DME
 3  46.363908333  -79.436405556     1223    11540    40    -11.000  YYB ENRT CY NORTH BAY VOR/DME
12  46.363908333  -79.436405556     1223    11540    40      0.000  YYB ENRT CY NORTH BAY VOR/DME
 3  51.115000000 -113.882222222     3570    11670    40     15.000  YYC ENRT CY CALGARY VOR/DME
12  51.115000000 -113.882222222     3570    11670    40      0.000  YYC ENRT CY CALGARY VOR/DME
